Year,Month,Day,Period,61906_SolarPhotovoltaic_PHOEB,60044_SolarPhotovoltaic_BKTH1,61368_SolarPhotovoltaic_PV1,60123_SolarPhotovoltaic_CGAP,59994_SolarPhotovoltaic_ROSEK,60581_SolarPhotovoltaic_UCTX,60436_SolarPhotovoltaic_1,59206_SolarPhotovoltaic_OCIA6,59205_SolarPhotovoltaic_OCIA5,59207_SolarPhotovoltaic_OCIA7,62448_SolarPhotovoltaic_LAP,62415_SolarPhotovoltaic_WOTP1,60372_SolarPhotovoltaic_LSPV1,58537_SolarPhotovoltaic_1,58717_SolarPhotovoltaic_1,57699_SolarPhotovoltaic_AES1,57197_SolarPhotovoltaic_1,63027_SolarPhotovoltaic_20,61871_SolarPhotovoltaic_GEN1,61532_SolarPhotovoltaic_GEN1,61524_SolarPhotovoltaic_GEN1,61810_SolarPhotovoltaic_GEN1,58068_SolarPhotovoltaic_1,58027_SolarPhotovoltaic_1,63180_SolarPhotovoltaic_TXWHT,60789_SolarPhotovoltaic_UNIT1,61875_SolarPhotovoltaic_GEN1,61868_SolarPhotovoltaic_GEN1,61867_SolarPhotovoltaic_GEN1,61697_SolarPhotovoltaic_IVORY,60989_SolarPhotovoltaic_PV1,60682_SolarPhotovoltaic_PEARL,58710_SolarPhotovoltaic_BRLA,58488_SolarPhotovoltaic_1,61874_SolarPhotovoltaic_GEN1,60774_SolarPhotovoltaic_GEN1
2018,11,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,9,7,26.71981875000001,3.8405249999999995,19.451143125000005,19.237286250000004,2.99446875,16.031891250000005,12.664260000000004,12.396324375000003,12.701237298750002,10.687927500000004,10.687927500000004,1.9012499999999999,10.687927500000004,5.0184914975999995,5.029569257625001,3.699143028,1.6644262068000002,0.027083008333333346,0.7195851,0.7195851,0.7195851,0.7195851,1.43221953,1.43221953,1.375485418125,3.2053950000000007,0.008332300000000003,0.007000853999999999,0.007000853999999999,5.343963750000002,0.9506249999999999,5.343963750000002,0.5741775,0.190125,1.3356164250000004,2.0569214250000005
2018,11,9,8,5.990864625000001,43.427475,4.361151037500001,4.313202075,33.86053125,3.5945187750000005,2.8394604000000006,2.7793864125000005,16.55998344,2.3963458500000003,2.3963458500000003,21.49875,2.3963458500000003,3.9887442559999995,6.557596056,2.9401136799999996,1.322901608,0.10183211133333336,0.30994177500000003,0.30994177500000003,0.30994177500000003,0.30994177500000003,1.1388455295,1.1388455295,0.368652367125,0.7186833,0.09998760000000002,0.6102411070000002,0.6102411070000002,1.1981729250000002,10.749375,1.1981729250000002,6.4926225,2.149875,0.35746425,0.55051425
2018,11,9,9,32.654431125,33.155775,23.7713443875,23.509988775,25.85165625,19.592658675,15.4770588,15.149613262499999,7.6724923275000005,13.061772450000001,13.061772450000001,16.41375,13.061772450000001,7.155318777600002,3.03823404225,5.274203928000001,2.373123496800001,0.1874144176666667,0.6328881000000001,0.6328881000000001,0.6328881000000001,0.6328881000000001,2.03629276725,2.03629276725,1.6839951029999998,3.9173300999999996,0.2322628625,1.5436883069999998,1.5436883069999998,6.530886225000001,8.206875,6.530886225000001,4.9569525,1.641375,1.6335033,2.5156833
2018,11,9,10,96.58511325000002,41.882175,70.31076367500002,69.53772735000001,32.65565625,57.95106795000002,45.77796720000001,44.80945042500001,9.629990370000002,38.63404530000001,38.63404530000001,20.73375,38.63404530000001,15.230490822399998,3.813384663000001,11.226434072,5.0513243032,0.653242161,1.6071456375,1.6071456375,1.6071456375,1.6071456375,4.3313090625,4.3313090625,3.8435628971249995,11.586659400000002,0.5280595125,1.4946823290000002,1.4946823290000002,19.317022650000006,10.366875,19.317022650000006,6.2615925,2.073375,3.7371262500000006,5.75537625
2018,11,9,11,208.07707274999999,37.22355,151.47321772499998,149.80783545,29.023312500000007,124.84624364999999,98.6212584,96.534744975,17.448732551250004,83.23082910000001,83.23082910000001,18.427500000000002,83.23082910000001,18.042962537600005,6.909532257375001,13.299514228000005,5.984104926800002,0.7821572806666667,2.7255369375000007,2.7255369375000007,2.7255369375000007,2.7255369375000007,5.123649867,5.123649867,4.570843851,24.961591799999997,0.8478115250000001,1.5133512729999996,1.5133512729999996,41.615414550000004,9.213750000000001,41.615414550000004,5.565105000000001,1.8427500000000003,4.445555400000001,6.8463954000000005
2018,11,9,12,206.30512687499998,36.97357500000001,150.1832998125,148.532099625,28.82840625000001,123.78307612500001,97.781418,95.7126729375,29.83497016499999,82.52205075,82.52205075,18.303750000000008,82.52205075,30.55459503039999,11.814364633499995,22.521870811999996,10.133696297199998,2.883798727333333,6.998615325,6.998615325,6.998615325,6.998615325,8.663773140749997,8.663773140749997,8.509075785000002,24.7490235,2.9610911125,0.891442076,0.891442076,41.261025375,9.151875000000004,41.261025375,5.527732500000003,1.8303750000000008,8.279088675,12.750243675
2018,11,9,13,211.76159512500004,41.109525000000005,154.15542798750005,152.46055597500003,32.053218750000006,127.05695707500003,100.36759320000002,98.24413286250002,24.92997507,84.70463805000003,84.70463805000003,20.351250000000004,84.70463805000003,31.747148159999995,9.872033193,23.4009048,10.52921688,1.646646906666667,7.9555334625,7.9555334625,7.9555334625,7.9555334625,9.001037739750002,9.001037739750002,8.687276325000001,25.403598900000002,1.7362430125000001,1.7607147810000003,1.7607147810000003,42.352319025000014,10.175625000000002,42.352319025000014,6.1460775000000005,2.0351250000000003,8.454571125,13.020496125
2018,11,9,14,223.968333375,27.519974999999995,163.04152916249998,161.248958325,21.45740625,134.381000025,106.15316039999999,103.90729578749999,18.742481257500003,89.58733335,89.58733335,13.62375,89.58733335,32.7728252544,7.421844449250002,24.156934032,10.8693915792,1.238235141,8.572165875,8.572165875,8.572165875,8.572165875,9.287481645749999,9.287481645749999,8.975738449125,26.867958299999994,1.1623558500000002,2.043082559,2.043082559,44.793666675,6.811875,44.793666675,4.1143725,1.362375,8.730793499999999,13.445893499999999
2018,11,9,15,222.75891000000001,24.838424999999997,162.161109,160.378218,19.36659375,133.655346,105.579936,103.346199,11.93623806375,89.103564,89.103564,12.29625,89.103564,31.478518444799995,4.726636831125,23.202897143999998,10.440123506399999,0.8460731803333337,7.375747274999999,7.375747274999999,7.375747274999999,7.375747274999999,8.925961716,8.925961716,8.2105898805,26.722872,0.8759330375000002,2.1072570540000006,2.1072570540000006,44.551782,6.148125,44.551782,3.7134675,1.229625,7.986617925000001,12.299822925
